 ObserverTime   Thickness    Loading      Total     Observer
 0.10077E-01      0.0157      1.3161      1.3318        4
 0.10098E-01      0.0099      1.3835      1.3934        4
 0.10119E-01      0.0039      1.4538      1.4577        4
 0.10139E-01     -0.0025      1.5282      1.5257        4
 0.10160E-01     -0.0090      1.6096      1.6006        4
 0.10181E-01     -0.0158      1.6990      1.6832        4
 0.10202E-01     -0.0229      1.7779      1.7550        4
 0.10223E-01     -0.0302      1.8491      1.8189        4
 0.10244E-01     -0.0378      1.8920      1.8543        4
 0.10265E-01     -0.0456      1.8901      1.8446        4
 0.10286E-01     -0.0537      1.8366      1.7829        4
 0.10307E-01     -0.0621      1.7609      1.6988        4
 0.10328E-01     -0.0706      1.6705      1.5999        4
 0.10348E-01     -0.0796      1.5096      1.4300        4
 0.10369E-01     -0.0887      1.2938      1.2051        4
 0.10390E-01     -0.0980      1.0533      0.9554        4
 0.10411E-01     -0.1076      0.7879      0.6803        4
 0.10432E-01     -0.1173      0.4017      0.2844        4
 0.10453E-01     -0.1275     -0.0963     -0.2238        4
 0.10474E-01     -0.1376     -0.6871     -0.8247        4
 0.10495E-01     -0.1479     -1.2940     -1.4419        4
 0.10516E-01     -0.1585     -1.9648     -2.1232        4
 0.10537E-01     -0.1691     -2.7511     -2.9202        4
 0.10557E-01     -0.1799     -3.5692     -3.7491        4
 0.10578E-01     -0.1906     -4.1877     -4.3783        4
 0.10599E-01     -0.2015     -4.3555     -4.5570        4
 0.10620E-01     -0.2122     -4.1720     -4.3842        4
 0.10641E-01     -0.2230     -3.7295     -3.9525        4
 0.10662E-01     -0.2339     -3.3706     -3.6045        4
 0.10683E-01     -0.2444     -2.7326     -2.9770        4
  0.0000         -0.1171      0.4232      0.3061        5
 0.20906E-04     -0.1251      0.0277     -0.0974        5
 0.41812E-04     -0.1330     -0.4323     -0.5654        5
 0.62718E-04     -0.1411     -0.9330     -1.0741        5
 0.83624E-04     -0.1492     -1.3554     -1.5046        5
 0.10453E-03     -0.1574     -1.7503     -1.9076        5
 0.12544E-03     -0.1656     -2.1935     -2.3591        5
 0.14634E-03     -0.1735     -2.4738     -2.6473        5
 0.16725E-03     -0.1816     -2.6621     -2.8437        5
 0.18815E-03     -0.1895     -2.4845     -2.6741        5
 0.20906E-03     -0.1974     -1.9842     -2.1816        5
 0.22997E-03     -0.2051     -1.6967     -1.9018        5
 0.25087E-03     -0.2125     -1.5675     -1.7800        5
 0.27178E-03     -0.2199     -1.1386     -1.3585        5
 0.29268E-03     -0.2268     -0.5099     -0.7366        5
 0.31359E-03     -0.2337      0.0827     -0.1510        5
 0.33450E-03     -0.2401      0.7910      0.5509        5
 0.35540E-03     -0.2462      1.3964      1.1501        5
 0.37631E-03     -0.2520      1.7544      1.5024        5
 0.39721E-03     -0.2573      2.2292      1.9719        5
 0.41812E-03     -0.2622      2.6514      2.3892        5
 0.43903E-03     -0.2664      2.7449      2.4784        5
 0.45993E-03     -0.2705      2.7066      2.4361        5
 0.48084E-03     -0.2737      2.6046      2.3309        5
 0.50174E-03     -0.2766      2.4667      2.1901        5
 0.52265E-03     -0.2789      2.3031      2.0242        5
 0.54356E-03     -0.2804      2.1325      1.8521        5
 0.56446E-03     -0.2814      1.9608      1.6794        5
 0.58537E-03     -0.2819      1.8197      1.5377        5
 0.60627E-03     -0.2817      1.7026      1.4209        5
 0.62718E-03     -0.2807      1.5785      1.2979        5
 0.64809E-03     -0.2796      1.4588      1.1792        5
 0.66899E-03     -0.2773      1.3272      1.0499        5
 0.68990E-03     -0.2745      1.1876      0.9131        5
 0.71080E-03     -0.2716      1.0646      0.7929        5
 0.73171E-03     -0.2674      0.9545      0.6871        5
 0.75262E-03     -0.2630      0.8603      0.5972        5
 0.77352E-03     -0.2587      0.7809      0.5222        5
 0.79443E-03     -0.2525      0.7638      0.5113        5
 0.81533E-03     -0.2473      0.7847      0.5375        5
 0.83624E-03     -0.2409      0.8310      0.5900        5
 0.85715E-03     -0.2337      0.8456      0.6119        5
 0.87805E-03     -0.2278      0.8536      0.6258        5
 0.89896E-03     -0.2195      0.8453      0.6259        5
 0.91986E-03     -0.2122      0.7973      0.5851        5
 0.94077E-03     -0.2046      0.7303      0.5257        5
 0.96168E-03     -0.1959      0.6669      0.4710        5
 0.98258E-03     -0.1886      0.6104      0.4218        5
 0.10035E-02     -0.1795      0.5501      0.3706        5
 0.10244E-02     -0.1712      0.4909      0.3197        5
 0.10453E-02     -0.1630      0.4424      0.2794        5
 0.10662E-02     -0.1539      0.4013      0.2473        5
 0.10871E-02     -0.1459      0.3755      0.2295        5
 0.11080E-02     -0.1370      0.3519      0.2150        5
 0.11289E-02     -0.1285      0.3272      0.1986        5
 0.11498E-02     -0.1204      0.3080      0.1876        5
 0.11707E-02     -0.1117      0.2993      0.1876        5
 0.11916E-02     -0.1038      0.3155      0.2117        5
 0.12125E-02     -0.0956      0.3419      0.2463        5
 0.12335E-02     -0.0876      0.3692      0.2817        5
 0.12544E-02     -0.0801      0.3837      0.3036        5
 0.12753E-02     -0.0722      0.4004      0.3282        5
 0.12962E-02     -0.0648      0.4105      0.3457        5
 0.13171E-02     -0.0578      0.4080      0.3503        5
 0.13380E-02     -0.0505      0.3937      0.3432        5
 0.13589E-02     -0.0438      0.3790      0.3352        5
 0.13798E-02     -0.0371      0.3641      0.3270        5
 0.14007E-02     -0.0306      0.3524      0.3217        5
 0.14216E-02     -0.0245      0.3406      0.3161        5
 0.14425E-02     -0.0184      0.3363      0.3179        5
 0.14634E-02     -0.0126      0.3244      0.3118        5
 0.14843E-02     -0.0070      0.3015      0.2944        5
 0.15052E-02     -0.0016      0.2645      0.2629        5
 0.15261E-02      0.0036      0.2242      0.2278        5
 0.15470E-02      0.0084      0.1898      0.1983        5
 0.15680E-02      0.0132      0.1629      0.1761        5
 0.15889E-02      0.0178      0.1395      0.1573        5
 0.16098E-02      0.0222      0.1266      0.1489        5
 0.16307E-02      0.0265      0.1259      0.1524        5
 0.16516E-02      0.0305      0.1371      0.1676        5
 0.16725E-02      0.0344      0.1505      0.1848        5
 0.16934E-02      0.0381      0.1644      0.2025        5
 0.17143E-02      0.0416      0.1773      0.2190        5
 0.17352E-02      0.0450      0.1904      0.2354        5
 0.17561E-02      0.0482      0.1960      0.2443        5
 0.17770E-02      0.0513      0.1979      0.2492        5
 0.17979E-02      0.0543      0.1953      0.2496        5
 0.18188E-02      0.0571      0.1907      0.2478        5
 0.18397E-02      0.0597      0.1813      0.2411        5
 0.18606E-02      0.0623      0.1645      0.2268        5
 0.18815E-02      0.0647      0.1430      0.2077        5
 0.19024E-02      0.0670      0.1239      0.1910        5
 0.19234E-02      0.0692      0.1054      0.1746        5
 0.19443E-02      0.0713      0.0814      0.1527        5
 0.19652E-02      0.0733      0.0568      0.1300        5
 0.19861E-02      0.0752      0.0336      0.1087        5
 0.20070E-02      0.0770      0.0135      0.0905        5
 0.20279E-02      0.0786     -0.0024      0.0763        5
 0.20488E-02      0.0803     -0.0200      0.0603        5
 0.20697E-02      0.0818     -0.0390      0.0428        5
 0.20906E-02      0.0832     -0.0491      0.0341        5
 0.21115E-02      0.0846     -0.0509      0.0337        5
 0.21324E-02      0.0859     -0.0478      0.0381        5
 0.21533E-02      0.0872     -0.0456      0.0416        5
 0.21742E-02      0.0883     -0.0429      0.0455        5
 0.21951E-02      0.0895     -0.0361      0.0533        5
 0.22160E-02      0.0905     -0.0216      0.0689        5
 0.22369E-02      0.0915     -0.0083      0.0832        5
 0.22579E-02      0.0924      0.0018      0.0942        5
 0.22788E-02      0.0933      0.0086      0.1019        5
 0.22997E-02      0.0942      0.0103      0.1045        5
 0.23206E-02      0.0950      0.0159      0.1109        5
 0.23415E-02      0.0958      0.0231      0.1188        5
 0.23624E-02      0.0965      0.0313      0.1277        5
 0.23833E-02      0.0971      0.0397      0.1368        5
 0.24042E-02      0.0978      0.0487      0.1465        5
 0.24251E-02      0.0984      0.0567      0.1551        5
 0.24460E-02      0.0990      0.0634      0.1624        5
 0.24669E-02      0.0995      0.0739      0.1734        5
 0.24878E-02      0.1000      0.0860      0.1861        5
 0.25087E-02      0.1005      0.0962      0.1968        5
 0.25296E-02      0.1010      0.1035      0.2044        5
 0.25505E-02      0.1014      0.1052      0.2065        5
 0.25714E-02      0.1018      0.1021      0.2039        5
 0.25923E-02      0.1022      0.0983      0.2005        5
 0.26132E-02      0.1026      0.0935      0.1961        5
 0.26342E-02      0.1029      0.0855      0.1884        5
 0.26551E-02      0.1032      0.0772      0.1804        5
 0.26760E-02      0.1035      0.0695      0.1731        5
 0.26969E-02      0.1038      0.0646      0.1684        5
 0.27178E-02      0.1041      0.0644      0.1685        5
 0.27387E-02      0.1044      0.0683      0.1726        5
 0.27596E-02      0.1046      0.0747      0.1793        5
 0.27805E-02      0.1048      0.0834      0.1882        5
 0.28014E-02      0.1051      0.0945      0.1995        5
 0.28223E-02      0.1053      0.1062      0.2115        5
 0.28432E-02      0.1055      0.1164      0.2219        5
 0.28641E-02      0.1057      0.1250      0.2306        5
 0.28850E-02      0.1058      0.1309      0.2368        5
 0.29059E-02      0.1060      0.1355      0.2415        5
 0.29268E-02      0.1062      0.1398      0.2459        5
 0.29478E-02      0.1063      0.1443      0.2506        5
 0.29687E-02      0.1065      0.1478      0.2543        5
 0.29896E-02      0.1066      0.1506      0.2571        5
 0.30105E-02      0.1067      0.1541      0.2608        5
 0.30314E-02      0.1068      0.1592      0.2660        5
 0.30523E-02      0.1069      0.1658      0.2727        5
 0.30732E-02      0.1070      0.1733      0.2804        5
 0.30941E-02      0.1071      0.1810      0.2881        5
 0.31150E-02      0.1072      0.1900      0.2972        5
 0.31359E-02      0.1073      0.2002      0.3075        5
 0.31568E-02      0.1074      0.2107      0.3181        5
 0.31777E-02      0.1075      0.2177      0.3252        5
 0.31986E-02      0.1075      0.2213      0.3288        5
 0.32195E-02      0.1076      0.2214      0.3290        5
 0.32404E-02      0.1076      0.2216      0.3292        5
 0.32613E-02      0.1077      0.2224      0.3301        5
 0.32822E-02      0.1077      0.2245      0.3322        5
 0.33031E-02      0.1078      0.2239      0.3317        5
 0.33240E-02      0.1078      0.2225      0.3303        5
 0.33450E-02      0.1078      0.2218      0.3296        5
 0.33659E-02      0.1078      0.2244      0.3322        5
 0.33868E-02      0.1078      0.2312      0.3391        5
 0.34077E-02      0.1078      0.2400      0.3478        5
 0.34286E-02      0.1078      0.2491      0.3569        5
 0.34495E-02      0.1077      0.2593      0.3671        5
 0.34704E-02      0.1078      0.2707      0.3785        5
 0.34913E-02      0.1077      0.2836      0.3913        5
 0.35122E-02      0.1077      0.2989      0.4066        5
 0.35331E-02      0.1076      0.3127      0.4203        5
 0.35540E-02      0.1075      0.3229      0.4304        5
 0.35749E-02      0.1074      0.3311      0.4385        5
 0.35958E-02      0.1074      0.3389      0.4463        5
 0.36167E-02      0.1072      0.3449      0.4522        5
 0.36376E-02      0.1071      0.3516      0.4588        5
 0.36586E-02      0.1070      0.3574      0.4643        5
 0.36795E-02      0.1069      0.3625      0.4694        5
 0.37004E-02      0.1067      0.3677      0.4744        5
 0.37213E-02      0.1065      0.3748      0.4813        5
 0.37422E-02      0.1063      0.3842      0.4905        5
 0.37631E-02      0.1061      0.3959      0.5020        5
 0.37840E-02      0.1058      0.4079      0.5137        5
 0.38049E-02      0.1056      0.4193      0.5249        5
 0.38258E-02      0.1053      0.4315      0.5368        5
 0.38467E-02      0.1051      0.4456      0.5506        5
 0.38676E-02      0.1047      0.4582      0.5629        5
 0.38885E-02      0.1044      0.4692      0.5736        5
 0.39094E-02      0.1040      0.4784      0.5824        5
 0.39303E-02      0.1036      0.4847      0.5883        5
 0.39512E-02      0.1032      0.4906      0.5938        5
 0.39721E-02      0.1027      0.4993      0.6020        5
 0.39931E-02      0.1022      0.5084      0.6107        5
 0.40140E-02      0.1017      0.5175      0.6192        5
 0.40349E-02      0.1012      0.5272      0.6284        5
 0.40558E-02      0.1006      0.5389      0.6394        5
 0.40767E-02      0.0999      0.5575      0.6574        5
 0.40976E-02      0.0993      0.5829      0.6821        5
 0.41185E-02      0.0985      0.6131      0.7116        5
 0.41394E-02      0.0978      0.6448      0.7426        5
 0.41603E-02      0.0970      0.6719      0.7689        5
 0.41812E-02      0.0961      0.6924      0.7886        5
 0.42021E-02      0.0952      0.7102      0.8054        5
 0.42230E-02      0.0942      0.7254      0.8196        5
 0.42439E-02      0.0933      0.7395      0.8328        5
 0.42648E-02      0.0922      0.7536      0.8458        5
 0.42857E-02      0.0910      0.7606      0.8516        5
 0.43066E-02      0.0899      0.7632      0.8530        5
 0.43275E-02      0.0886      0.7645      0.8531        5
 0.43484E-02      0.0873      0.7698      0.8571        5
 0.43694E-02      0.0859      0.7829      0.8688        5
 0.43903E-02      0.0844      0.7971      0.8815        5
 0.44112E-02      0.0829      0.8100      0.8928        5
 0.44321E-02      0.0812      0.8225      0.9037        5
 0.44530E-02      0.0795      0.8347      0.9142        5
 0.44739E-02      0.0777      0.8509      0.9286        5
 0.44948E-02      0.0758      0.8655      0.9413        5
 0.45157E-02      0.0738      0.8680      0.9419        5
 0.45366E-02      0.0718      0.8667      0.9384        5
 0.45575E-02      0.0695      0.8763      0.9459        5
 0.45784E-02      0.0673      0.8982      0.9655        5
 0.45993E-02      0.0649      0.9318      0.9967        5
 0.46202E-02      0.0623      0.9730      1.0354        5
 0.46411E-02      0.0597      1.0175      1.0773        5
 0.46620E-02      0.0570      1.0677      1.1247        5
 0.46829E-02      0.0541      1.1132      1.1673        5
 0.47039E-02      0.0511      1.1466      1.1977        5
 0.47247E-02      0.0479      1.1661      1.2140        5
 0.47457E-02      0.0447      1.1812      1.2259        5
 0.47666E-02      0.0413      1.1992      1.2405        5
 0.47875E-02      0.0377      1.2214      1.2591        5
 0.48084E-02      0.0340      1.2362      1.2702        5
 0.48293E-02      0.0301      1.2529      1.2831        5
 0.48502E-02      0.0261      1.2774      1.3036        5
 0.48711E-02      0.0220      1.3059      1.3279        5
 0.48920E-02      0.0177      1.3407      1.3583        5
 0.49129E-02      0.0131      1.3707      1.3838        5
 0.49338E-02      0.0085      1.3912      1.3997        5
 0.49547E-02      0.0036      1.3926      1.3962        5
 0.49756E-02     -0.0014      1.3981      1.3967        5
 0.49965E-02     -0.0066      1.4255      1.4189        5
 0.50174E-02     -0.0119      1.4731      1.4612        5
 0.50383E-02     -0.0176      1.5340      1.5165        5
 0.50593E-02     -0.0233      1.6020      1.5788        5
 0.50802E-02     -0.0292      1.6891      1.6599        5
 0.51011E-02     -0.0353      1.7845      1.7493        5
 0.51220E-02     -0.0415      1.8499      1.8083        5
 0.51429E-02     -0.0480      1.8876      1.8397        5
 0.51638E-02     -0.0545      1.9004      1.8458        5
 0.51847E-02     -0.0614      1.8638      1.8024        5
 0.52056E-02     -0.0684      1.7597      1.6913        5
 0.52265E-02     -0.0754      1.6410      1.5656        5
 0.52474E-02     -0.0828      1.5237      1.4409        5
 0.52683E-02     -0.0902      1.3407      1.2505        5
 0.52892E-02     -0.0977      1.1053      1.0076        5
 0.53101E-02     -0.1054      0.8468      0.7413        5
 0.53310E-02     -0.1131      0.5802      0.4671        5
 0.53519E-02     -0.1211      0.2358      0.1147        5
 0.53728E-02     -0.1290     -0.1969     -0.3259        5
 0.53938E-02     -0.1370     -0.6900     -0.8270        5
 0.54146E-02     -0.1452     -1.1592     -1.3045        5
 0.54356E-02     -0.1533     -1.5435     -1.6968        5
 0.54565E-02     -0.1615     -1.9802     -2.1417        5
 0.54774E-02     -0.1694     -2.3338     -2.5032        5
 0.54983E-02     -0.1776     -2.6143     -2.7918        5
 0.55192E-02     -0.1856     -2.6038     -2.7894        5
 0.55401E-02     -0.1935     -2.2478     -2.4413        5
 0.55610E-02     -0.2013     -1.8059     -2.0072        5
 0.55819E-02     -0.2088     -1.6324     -1.8412        5
 0.56028E-02     -0.2162     -1.4143     -1.6305        5
 0.56237E-02     -0.2233     -0.8182     -1.0415        5
 0.56446E-02     -0.2304     -0.2376     -0.4679        5
 0.56655E-02     -0.2370      0.4435      0.2065        5
 0.56864E-02     -0.2432      1.1027      0.8595        5
 0.57073E-02     -0.2492      1.5887      1.3395        5
 0.57282E-02     -0.2546      1.9926      1.7380        5
 0.57492E-02     -0.2598      2.4568      2.1970        5
 0.57700E-02     -0.2643      2.7518      2.4875        5
 0.57910E-02     -0.2686      2.7261      2.4575        5
 0.58119E-02     -0.2722      2.6594      2.3872        5
 0.58328E-02     -0.2752      2.5387      2.2635        5
 0.58537E-02     -0.2779      2.3902      2.1124        5
 0.58746E-02     -0.2796      2.2194      1.9397        5
 0.58955E-02     -0.2810      2.0432      1.7622        5
 0.59164E-02     -0.2818      1.8850      1.6032        5
 0.59373E-02     -0.2819      1.7674      1.4855        5
 0.59582E-02     -0.2812      1.6417      1.3605        5
 0.59791E-02     -0.2803      1.5172      1.2369        5
 0.60000E-02     -0.2784      1.4018      1.1234        5
 0.60209E-02     -0.2759      1.2524      0.9766        5
 0.60418E-02     -0.2733      1.1258      0.8525        5
 0.60627E-02     -0.2695      1.0047      0.7352        5
 0.60836E-02     -0.2652      0.9065      0.6413        5
 0.61045E-02     -0.2612      0.8178      0.5566        5
 0.61255E-02     -0.2554      0.7618      0.5064        5
 0.61464E-02     -0.2500      0.7707      0.5207        5
 0.61673E-02     -0.2443      0.8062      0.5620        5
 0.61882E-02     -0.2370      0.8394      0.6023        5
 0.62091E-02     -0.2313      0.8508      0.6196        5
 0.62300E-02     -0.2233      0.8531      0.6298        5
 0.62509E-02     -0.2159      0.8265      0.6106        5
 0.62718E-02     -0.2087      0.7647      0.5560        5
 0.62927E-02     -0.1999      0.6980      0.4981        5
 0.63136E-02     -0.1926      0.6368      0.4442        5
 0.63345E-02     -0.1838      0.5810      0.3972        5
 0.63554E-02     -0.1753      0.5182      0.3428        5
 0.63763E-02     -0.1674      0.4666      0.2992        5
 0.63972E-02     -0.1582      0.4198      0.2616        5
 0.64181E-02     -0.1501      0.3883      0.2381        5
 0.64391E-02     -0.1413      0.3626      0.2213        5
 0.64600E-02     -0.1327      0.3393      0.2066        5
 0.64809E-02     -0.1247      0.3167      0.1920        5
 0.65018E-02     -0.1159      0.3004      0.1845        5
 0.65227E-02     -0.1078      0.3053      0.1975        5
 0.65436E-02     -0.0997      0.3284      0.2287        5
 0.65645E-02     -0.0915      0.3562      0.2647        5
 0.65854E-02     -0.0839      0.3763      0.2923        5
 0.66063E-02     -0.0761      0.3918      0.3157        5
 0.66272E-02     -0.0685      0.4064      0.3379        5
 0.66481E-02     -0.0614      0.4111      0.3496        5
 0.66690E-02     -0.0540      0.4010      0.3470        5
 0.66899E-02     -0.0471      0.3870      0.3398        5
 0.67108E-02     -0.0405      0.3701      0.3296        5
 0.67317E-02     -0.0338      0.3591      0.3252        5
 0.67526E-02     -0.0276      0.3449      0.3173        5
 0.67735E-02     -0.0214      0.3392      0.3178        5
 0.67944E-02     -0.0154      0.3311      0.3156        5
 0.68154E-02     -0.0098      0.3156      0.3058        5
 0.68363E-02     -0.0043      0.2836      0.2793        5
 0.68572E-02      0.0009      0.2447      0.2457        5
 0.68781E-02      0.0059      0.2060      0.2119        5
 0.68990E-02      0.0108      0.1764      0.1873        5
 0.69199E-02      0.0155      0.1497      0.1652        5
 0.69408E-02      0.0200      0.1314      0.1515        5
 0.69617E-02      0.0244      0.1238      0.1482        5
 0.69826E-02      0.0285      0.1310      0.1596        5
 0.70035E-02      0.0325      0.1432      0.1756        5
 0.70244E-02      0.0362      0.1572      0.1934        5
 0.70453E-02      0.0399      0.1713      0.2112        5
 0.70662E-02      0.0433      0.1841      0.2274        5
 0.70871E-02      0.0466      0.1942      0.2408        5
 0.71080E-02      0.0498      0.1974      0.2472        5
 0.71289E-02      0.0528      0.1973      0.2502        5
 0.71499E-02      0.0557      0.1933      0.2490        5
 0.71708E-02      0.0584      0.1871      0.2455        5
 0.71917E-02      0.0610      0.1735      0.2345        5
 0.72126E-02      0.0635      0.1538      0.2173        5
 0.72335E-02      0.0659      0.1332      0.1990        5
 0.72544E-02      0.0681      0.1153      0.1834        5
 0.72753E-02      0.0703      0.0939      0.1642        5
 0.72962E-02      0.0723      0.0690      0.1413        5
 0.73171E-02      0.0742      0.0451      0.1193        5
 0.73380E-02      0.0761      0.0228      0.0989        5
 0.73589E-02      0.0778      0.0055      0.0833        5
 0.73798E-02      0.0795     -0.0107      0.0688        5
 0.74007E-02      0.0810     -0.0299      0.0511        5
 0.74216E-02      0.0825     -0.0457      0.0368        5
 0.74425E-02      0.0839     -0.0511      0.0329        5
 0.74634E-02      0.0853     -0.0497      0.0356        5
 0.74843E-02      0.0866     -0.0468      0.0398        5
 0.75053E-02      0.0878     -0.0442      0.0436        5
 0.75262E-02      0.0889     -0.0406      0.0483        5
 0.75471E-02      0.0900     -0.0292      0.0608        5
 0.75680E-02      0.0910     -0.0146      0.0765        5
 0.75889E-02      0.0920     -0.0029      0.0891        5
 0.76098E-02      0.0929      0.0061      0.0990        5
 0.76307E-02      0.0938      0.0096      0.1033        5
 0.76516E-02      0.0946      0.0123      0.1069        5
 0.76725E-02      0.0954      0.0194      0.1148        5
 0.76934E-02      0.0961      0.0273      0.1234        5
 0.77143E-02      0.0968      0.0352      0.1320        5
 0.77352E-02      0.0975      0.0441      0.1416        5
 0.77561E-02      0.0981      0.0531      0.1512        5
 0.77770E-02      0.0987      0.0598      0.1585        5
 0.77979E-02      0.0992      0.0684      0.1676        5
 0.78188E-02      0.0998      0.0802      0.1800        5
 0.78397E-02      0.1003      0.0913      0.1916        5
 0.78607E-02      0.1007      0.1007      0.2014        5
 0.78816E-02      0.1012      0.1051      0.2063        5
 0.79025E-02      0.1016      0.1038      0.2054        5
 0.79234E-02      0.1020      0.1003      0.2023        5
 0.79443E-02      0.1024      0.0964      0.1988        5
 0.79652E-02      0.1027      0.0899      0.1926        5
 0.79861E-02      0.1031      0.0813      0.1844        5
 0.80070E-02      0.1034      0.0732      0.1766        5
 0.80279E-02      0.1037      0.0666      0.1703        5
 0.80488E-02      0.1040      0.0638      0.1678        5
 0.80697E-02      0.1042      0.0658      0.1700        5
 0.80906E-02      0.1045      0.0714      0.1759        5
 0.81115E-02      0.1047      0.0785      0.1833        5
 0.81324E-02      0.1050      0.0884      0.1934        5
 0.81533E-02      0.1052      0.1008      0.2060        5
 0.81742E-02      0.1054      0.1115      0.2169        5
 0.81951E-02      0.1056      0.1211      0.2267        5
 0.82161E-02      0.1058      0.1281      0.2338        5
 0.82370E-02      0.1059      0.1333      0.2392        5
 0.82579E-02      0.1061      0.1378      0.2439        5
 0.82788E-02      0.1062      0.1418      0.2480        5
 0.82997E-02      0.1064      0.1464      0.2528        5
 0.83206E-02      0.1065      0.1494      0.2559        5
 0.83415E-02      0.1066      0.1522      0.2588        5
 0.83624E-02      0.1068      0.1563      0.2630        5
 0.83833E-02      0.1069      0.1625      0.2694        5
 0.84042E-02      0.1070      0.1693      0.2762        5
 0.84251E-02      0.1071      0.1774      0.2845        5
 0.84460E-02      0.1072      0.1852      0.2923        5
 0.84669E-02      0.1073      0.1949      0.3022        5
 0.84878E-02      0.1073      0.2057      0.3130        5
 0.85087E-02      0.1074      0.2144      0.3219        5
 0.85297E-02      0.1075      0.2202      0.3277        5
 0.85505E-02      0.1075      0.2213      0.3289        5
 0.85715E-02      0.1076      0.2216      0.3292        5
 0.85924E-02      0.1076      0.2219      0.3296        5
 0.86133E-02      0.1077      0.2235      0.3312        5
 0.86342E-02      0.1077      0.2247      0.3324        5
 0.86551E-02      0.1078      0.2230      0.3308        5
 0.86760E-02      0.1078      0.2221      0.3299        5
 0.86969E-02      0.1078      0.2227      0.3305        5
 0.87178E-02      0.1078      0.2274      0.3352        5
 0.87387E-02      0.1078      0.2356      0.3435        5
 0.87596E-02      0.1078      0.2443      0.3521        5
 0.87805E-02      0.1078      0.2539      0.3617        5
 0.88014E-02      0.1077      0.2649      0.3727        5
 0.88223E-02      0.1077      0.2769      0.3846        5
 0.88432E-02      0.1077      0.2912      0.3989        5
 0.88641E-02      0.1076      0.3061      0.4137        5
 0.88851E-02      0.1075      0.3181      0.4256        5
 0.89060E-02      0.1075      0.3273      0.4348        5
 0.89269E-02      0.1074      0.3349      0.4422        5
 0.89478E-02      0.1073      0.3419      0.4492        5
 0.89687E-02      0.1072      0.3482      0.4554        5
 0.89896E-02      0.1071      0.3546      0.4617        5
 0.90105E-02      0.1069      0.3599      0.4668        5
 0.90314E-02      0.1068      0.3650      0.4718        5
 0.90523E-02      0.1066      0.3708      0.4774        5
 0.90732E-02      0.1064      0.3793      0.4857        5
 0.90941E-02      0.1062      0.3898      0.4959        5
 0.91150E-02      0.1060      0.4021      0.5081        5
 0.91359E-02      0.1057      0.4135      0.5192        5
 0.91568E-02      0.1055      0.4251      0.5306        5
 0.91777E-02      0.1052      0.4386      0.5438        5
 0.91986E-02      0.1049      0.4520      0.5569        5
 0.92195E-02      0.1045      0.4640      0.5685        5
 0.92405E-02      0.1042      0.4744      0.5786        5
 0.92614E-02      0.1038      0.4818      0.5856        5
 0.92823E-02      0.1034      0.4874      0.5909        5
 0.93032E-02      0.1030      0.4947      0.5976        5
 0.93241E-02      0.1025      0.5040      0.6065        5
 0.93450E-02      0.1020      0.5131      0.6151        5
 0.93659E-02      0.1015      0.5226      0.6240        5
 0.93868E-02      0.1009      0.5322      0.6331        5
 0.94077E-02      0.1003      0.5473      0.6476        5
 0.94286E-02      0.0996      0.5694      0.6690        5
 0.94495E-02      0.0989      0.5974      0.6963        5
 0.94704E-02      0.0982      0.6288      0.7270        5
 0.94913E-02      0.0974      0.6590      0.7564        5
 0.95122E-02      0.0966      0.6823      0.7789        5
 0.95331E-02      0.0957      0.7017      0.7974        5
 0.95540E-02      0.0948      0.7177      0.8125        5
 0.95749E-02      0.0937      0.7320      0.8257        5
 0.95958E-02      0.0927      0.7468      0.8395        5
 0.96168E-02      0.0916      0.7578      0.8494        5
 0.96377E-02      0.0904      0.7619      0.8523        5
 0.96586E-02      0.0893      0.7642      0.8535        5
 0.96795E-02      0.0879      0.7656      0.8536        5
 0.97004E-02      0.0866      0.7760      0.8625        5
 0.97213E-02      0.0852      0.7899      0.8751        5
 0.97422E-02      0.0836      0.8044      0.8880        5
 0.97631E-02      0.0821      0.8166      0.8986        5
 0.97840E-02      0.0803      0.8289      0.9092        5
 0.98049E-02      0.0786      0.8420      0.9206        5
 0.98258E-02      0.0768      0.8591      0.9358        5
 0.98467E-02      0.0748      0.8677      0.9425        5
 0.98676E-02      0.0728      0.8676      0.9404        5
 0.98885E-02      0.0707      0.8707      0.9413        5
 0.99094E-02      0.0684      0.8863      0.9547        5
 0.99303E-02      0.0661      0.9127      0.9788        5
 0.99512E-02      0.0636      0.9521      1.0157        5
 0.99722E-02      0.0610      0.9937      1.0547        5
 0.99931E-02      0.0584      1.0428      1.1011        5
 0.10014E-01      0.0555      1.0920      1.1476        5
 0.10035E-01      0.0526      1.1323      1.1849        5
 0.10056E-01      0.0495      1.1577      1.2072        5
 0.10077E-01      0.0463      1.1731      1.2195        5
 0.10098E-01      0.0430      1.1897      1.2328        5
 0.10119E-01      0.0395      1.2108      1.2504        5
 0.10139E-01      0.0359      1.2302      1.2661        5
 0.10160E-01      0.0321      1.2438      1.2759        5
 0.10181E-01      0.0282      1.2645      1.2927        5
 0.10202E-01      0.0241      1.2909      1.3150        5
 0.10223E-01      0.0198      1.3234      1.3432        5
 0.10244E-01      0.0154      1.3565      1.3719        5
 0.10265E-01      0.0108      1.3824      1.3932        5
 0.10286E-01      0.0061      1.3945      1.4006        5
 0.10307E-01      0.0012      1.3927      1.3939        5
 0.10328E-01     -0.0040      1.4098      1.4058        5
 0.10348E-01     -0.0093      1.4468      1.4376        5
